Group ID,URL,Title,H1,Meta Description
REPORT DESCRIPTION,DUPLICATE Meta DescriptionS REPORT: Pages where only the Meta Description matches (excluding all previous reports),,,
,,,,
14,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-diamonds-14k-white-gold-size-45/p/V-882023500,Previously Owned Neil Lane Engagement Ring 1 ct tw Diamonds 14K White Gold - Size 4.5 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Diamonds 14K White Gold - Size 4.5,"Designs by Neil Lane pay homage to Hollywood's glamorous past, yet are perfect contemporary choices. A ravishing princess-cut diamond sparkles in a frame of round diamonds, as additional round diamonds twist along the 14K white gold band of this diamond engagement ring for her. Each Neil Lane Bridal® diamond ring is hand-crafted and undergoes a four-step polishing process, which gives the ring its beautiful shine and luster. This diamond ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
14,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-princess-roundcut-diamonds-14k-white-gold-size-95/p/V-883508905,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 9.5 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 9.5,"Designs by Neil Lane pay homage to Hollywood's glamorous past, yet are perfect contemporary choices. A ravishing princess-cut diamond sparkles in a frame of round diamonds, as additional round diamonds twist along the 14K white gold band of this diamond engagement ring for her. Each Neil Lane Bridal® diamond ring is hand-crafted and undergoes a four-step polishing process, which gives the ring its beautiful shine and luster. This diamond ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
14,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-princess-roundcut-diamonds-14k-white-gold-size-85/p/V-883183206,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 8.5 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 8.5,"Designs by Neil Lane pay homage to Hollywood's glamorous past, yet are perfect contemporary choices. A ravishing princess-cut diamond sparkles in a frame of round diamonds, as additional round diamonds twist along the 14K white gold band of this diamond engagement ring for her. Each Neil Lane Bridal® diamond ring is hand-crafted and undergoes a four-step polishing process, which gives the ring its beautiful shine and luster. This diamond ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
14,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-princess-roundcut-diamonds-14k-white-gold-size-425/p/V-883182608,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 4.25 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 4.25,"Designs by Neil Lane pay homage to Hollywood's glamorous past, yet are perfect contemporary choices. A ravishing princess-cut diamond sparkles in a frame of round diamonds, as additional round diamonds twist along the 14K white gold band of this diamond engagement ring for her. Each Neil Lane Bridal® diamond ring is hand-crafted and undergoes a four-step polishing process, which gives the ring its beautiful shine and luster. This diamond ring has a total diamond weight of 1 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
15,https://www.kay.com/previously-owned-diamond-engagement-ring-34-ct-tw-roundcut-14k-twotone-gold-size-95/p/V-884012600,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 9.5 | Kay,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 9.5,A 1/3 carat round diamond in 14K white gold is the main attraction in this lovely diamond engagement ring. A host of round diamonds frame the center and decorate the band of 14K rose gold. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
15,https://www.kay.com/previously-owned-diamond-engagement-ring-34-ct-tw-roundcut-14k-twotone-gold-size-45/p/V-883201701,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 4.5 | Kay,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 4.5,A 1/3 carat round diamond in 14K white gold is the main attraction in this lovely diamond engagement ring. A host of round diamonds frame the center and decorate the band of 14K rose gold. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
15,https://www.kay.com/previously-owned-diamond-engagement-ring-34-ct-tw-roundcut-14k-twotone-gold-size-1075/p/V-883201600,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 10.75 | Kay,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 10.75,A 1/3 carat round diamond in 14K white gold is the main attraction in this lovely diamond engagement ring. A host of round diamonds frame the center and decorate the band of 14K rose gold. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
15,https://www.kay.com/previously-owned-diamond-engagement-ring-34-ct-tw-14k-twotone-gold-size-5/p/V-883463806,Previously Owned Diamond Engagement Ring 3/4 ct tw 14K Two-Tone Gold - Size 5 | Kay,Previously Owned Diamond Engagement Ring 3/4 ct tw 14K Two-Tone Gold - Size 5,A 1/3 carat round diamond in 14K white gold is the main attraction in this lovely diamond engagement ring. A host of round diamonds frame the center and decorate the band of 14K rose gold. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
15,https://www.kay.com/previously-owned-diamond-engagement-ring-34-ct-tw-roundcut-14k-twotone-gold-size-35/p/V-883635409,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 3.5 | Kay,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 3.5,A 1/3 carat round diamond in 14K white gold is the main attraction in this lovely diamond engagement ring. A host of round diamonds frame the center and decorate the band of 14K rose gold. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
15,https://www.kay.com/previously-owned-diamond-engagement-ring-34-ct-tw-roundcut-14k-twotone-gold-size-975/p/V-882508308,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 9.75 | Kay,Previously Owned Diamond Engagement Ring 3/4 ct tw Round-cut 14K Two-Tone Gold - Size 9.75,A 1/3 carat round diamond in 14K white gold is the main attraction in this lovely diamond engagement ring. A host of round diamonds frame the center and decorate the band of 14K rose gold. The ring has a total diamond weight of 3/4 carat. Available online while supplies last. Previously Owned Jewelry is not eligible for in-store pick-up. Previously Owned Jewelry may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
16,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-princess-roundcut-diamonds-14k-white-gold-size-8/p/V-884013703,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 8 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 8,"A princess-cut diamond steals the show at the center of this thrilling engagement ring for her from the Neil Lane Bridal® collection. Two rows of additional round diamonds frame the center, with more round diamonds sparkling along the band. The ring is styled in 14K white gold and has a total diamond weight of 1 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
16,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-princess-roundcut-diamonds-14k-white-gold-size-475/p/V-882860808,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 4.75 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 4.75,"A princess-cut diamond steals the show at the center of this thrilling engagement ring for her from the Neil Lane Bridal® collection. Two rows of additional round diamonds frame the center, with more round diamonds sparkling along the band. The ring is styled in 14K white gold and has a total diamond weight of 1 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
16,https://www.kay.com/previously-owned-neil-lane-engagement-ring-1-ct-tw-princess-roundcut-diamonds-14k-white-gold-size-525/p/V-883509109,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 5.25 | Kay,Previously Owned Neil Lane Engagement Ring 1 ct tw Princess & Round-cut Diamonds 14K White Gold - Size 5.25,"A princess-cut diamond steals the show at the center of this thrilling engagement ring for her from the Neil Lane Bridal® collection. Two rows of additional round diamonds frame the center, with more round diamonds sparkling along the band. The ring is styled in 14K white gold and has a total diamond weight of 1 carat. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
